지역,원본행,세부사업명,주요내용,주요내용_정제
충남,4915.0,경로당 신･증축 및 기능보강,"경로당 신･증축비 및 기능 보강비 지원 (208개소 7,515백만원 지원)","내용 : 경로당 물품 및 건강기구 구입비, 소규모 환경개선비 지원 • 사업량: 91개소 • 지원액: 개소당/3,000천원이내"
충남,4916.0,행복경로당 무료경로식당 운영,"거점경로당 180개소 1,123백만원 지원",노인의 날 기념행사 및 축제행사를 통하여 경로효진 사회적 분위기 조성
충남,4917.0,행복경로당 운영 프로그램 지원,"행복경로당 180개소 1,080백만원 지원","내용 : 대한노인회공주시지회, 한소망 노인대학, 분회(유구, 탄천) 노인대학 운영에 따른 강사비 및 운영비용 • 지원액: 대한노인회 공주시지회 12,000 천원, 한소망 노인대학 4,000천원, 유구, 탄천분회노인대학 개소당 3,000천원"
충남,4918.0,행복경로당 증개축,5개소 250백만원 지원,내용 : 충남교육청 초등과정 학력 인정과정 • 지원액: 강사료 및 기타운영비 등
충남,4919.0,행복경로당 컴퓨터 보급 지원,5개소 5백만원 지원,내 용 : - 대한노인회 공주시지회 운영비 사무원 인건비 및 사무실운영경비 - 16개 읍면동 분회 사무실 운영비
충남,4920.0,효도복지서비스 지원사업,만75세 이상 생계급여 노인들의 경제적 부담을 완화하기 위해 이･미용권 지원,"내용 : 독거노인들이 공동으로 생활이 가능하도록 기존 경로당을 활용한 그룹홈 형태 복합주거시설을 위한 리모델링비 지원 • 사업량: 4개소 • 지원액: 개소당/100,000천원이내"
충남,4924.0,노인건강 목욕티켓 사업,"대상자: 만65세 이상 기초수급자 및 상위 계층 중 거동이 가능한 독거노인, 기타 목욕이 필요하다고 인정되는 사람 • 지원단가: 5,000원(2015년4,800원) • 지원인원: 400명(1인당/월1매/12개월)","신축 5개소, 개보수 47개소"
충남,4926.0,경로당화재보험료,"등록경로당에 대한 경로당 화재보험 가입비 지원 • 지원액: 개소당/평균 40,000원 •사업량: 415개소(2015년 등록 경로당 기준)",남성독거노인 독립멘토 생활이론 및 실습 교육
충남,4927.0,이동 빨래차 운영지원,"이동세탁차량(1대)을 이용 가정에 정기적 으로 방문하여 이불, 의류 등 이동세탁 서비스 제공","70세 이상 노인과 4대 이상이 거주하는 가정, 월 5만원"
충남,4931.0,경로당물품 구입 및 환경개선지원,"내용 : 경로당 물품 및 건강기구 구입비, 소규모 환경개선비 지원 • 사업량: 91개소 • 지원액: 개소당/3,000천원이내",만 70세 이상 노인 목욕 및 이미용권 연 18매 지원
충남,4932.0,노인의날 기념행사 및 축제한마당,노인의 날 기념행사 및 축제행사를 통하여 경로효진 사회적 분위기 조성,"만80세 이상 노인을 모시고 3년 이상 거주하는 3세대 가정에 월 30,000원 지급"
충남,4933.0,노인대학운영,"내용 : 대한노인회공주시지회, 한소망 노인대학, 분회(유구, 탄천) 노인대학 운영에 따른 강사비 및 운영비용 • 지원액: 대한노인회 공주시지회 12,000 천원, 한소망 노인대학 4,000천원, 유구, 탄천분회노인대학 개소당 3,000천원",노인교실 9개소에 운영비 지원
충남,4934.0,문해학교 운영,내용 : 충남교육청 초등과정 학력 인정과정 • 지원액: 강사료 및 기타운영비 등,읍면동 노인회분회 17개소에 운영비 지원
충남,4935.0,대한노인회공주시지회 및 분회운영비,내 용 : - 대한노인회 공주시지회 운영비 사무원 인건비 및 사무실운영경비 - 16개 읍면동 분회 사무실 운영비,100세 이상 노인 22명 지원
충남,4936.0,행복나눔경로당설치지원,"내용 : 독거노인들이 공동으로 생활이 가능하도록 기존 경로당을 활용한 그룹홈 형태 복합주거시설을 위한 리모델링비 지원 • 사업량: 4개소 • 지원액: 개소당/100,000천원이내",65세 이상 노인 400명 지원
충남,4937.0,경로문화 행사지원,"게이트볼대회, 건강축제, 지도원경진대회 등",저소득 노인 30명 지원
충남,4938.0,대한노인회지회 운영비 지원,"봉산서실운영 ,지회운영비 및 인건비","독거노인 1,220명 지원"
충남,4939.0,노인대학 개설 운영,일반 교양강좌 및 실기강습 등(상･하반기),게이트볼장 32개소 지원
충남,4940.0,경로당 기능강화,"신축 5개소, 개보수 47개소",어버이날 행사지원
충남,4943.0,4대이상 가정 효도수당 지급,"70세 이상 노인과 4대 이상이 거주하는 가정, 월 5만원",경로당 유지관리 보수사업
충남,4944.0,노인 목욕 및 이미용비 지원사업,만 70세 이상 노인 목욕 및 이미용권 연 18매 지원,경로당 운영비 지원
충남,4945.0,효도수당 지원사업,"만80세 이상 노인을 모시고3 년이상 거주하는 3세대 가정에 월 30,000원 지급",노인의치(틀니) 사업추진: 24명
충남,4949.0,노인 교실 운영 사업,노인교실 9개소에 운영비 지원,1930년 이전 출생 장수노인에게 월 5만원 수당 지원
충남,4950.0,읍면동 노인회분회 운영비 지원,읍면동 노인회분회 17개소에 운영비 지원,만65세 이상 의료급여 수급자에게 건강 검진비 지원
충남,4951.0,100세 이상 장수노인 孝실천 기념품 전달,100세 이상 노인 22명 지원,읍면동 단위 사회단체에 어버이날 행사비 지원
충남,4952.0,노인교통 안전장구 보급,65세 이상 노인 400명 지원,노인의 날 행사비 지원
충남,4953.0,이동빨래차 운영 지원,저소득 노인 30명 지원,경로당 회장 및 총무의 역량 강화를 위한 교육
충남,4954.0,독거노인 안부전화 드리기,"독거노인 1,220명 지원","노인게이트볼 대회 개최 운영비 지원 분회 장기 2회, 지회장기 1회, 도지사기 1회 등"
충남,4955.0,노인 게이트볼생활화 사업,게이트볼장 32개소 지원,노인생활체육 참가 관련 참가비 지원
충남,4956.0,어버이날 기념행사,어버이날 행사지원,모범노인 선진지 견학 실시(연2회)
충남,4961.0,노인의치지원 및 스케일링 불소도포,노인의치(틀니) 사업추진: 24명,노인교실(대학) 운영비 및 임대료 지원
충남,4962.0,장수노인 수당 지원,1930년 이전 출생 장수노인에게 월 5만원 수당 지원,"노인 및 가족에 대한 상담, 교육 등을 수행하는 노인상담센터 운영 지원(인건비 및 운영비)"
충남,4963.0,노인 건강검진 지원,만65세 이상 의료급여 수급자에게 건강 검진비 지원,노인의 날 기념행사
충남,4967.0,노인 게이트볼 대회,"노인게이트볼 대회 개최 운영비 지원 분회 장기 2회, 지회장기 1회, 도지사기 1회 등",장수 어르신들의 건강한 노후생활지원
충남,4969.0,모범노인 문화탐방,모범노인 선진지 견학 실시(연2회),경로당 이용 어르신들의 생활편의 지원
충남,4970.0,노인회지회 및 분회 운영비 지원,노인회지회 운영비 및 분회 운영비 지원,경로당 기능보강 24개소 지원
충남,4971.0,분회장 및 경로당 회장 활동비 지원,분회장 및 경로당 회장 활동비 지원,경로당 생산화사업 20개소 지원
충남,4976.0,경로당 종합보험 가입 사업,경로당(마을회관) 종합보험 가업,대한노인회 및 경로당에 노년신문 월1회 보급
충남,4985.0,경로당 지원사업,경로당 이용 어르신들의 생활편의 지원,기초수급자 70세 이상 어르신에게 목욕권 지급
충남,4986.0,노인교실 운영 지원,노인교실 19개소 운영,경로당에 비치된 냉온수기 필터 교체
충남,4987.0,경로당 기능보강 지원,경로당 기능보강 24개소 지원,어르신에게 목욕비 및 이미용비 지원
충남,4988.0,경로당 생산화 사업,경로당 생산화사업 20개소 지원,85세 이상 어르신에게 수당 지급
충남,4989.0,어르신공동생활의집,신축 및 운영지원(난방비 및 운영비),노인대학운영 - 5개소
충남,4990.0,노년시대 신문보급,대한노인회 및 경로당에 노년신문 월1회 보급,노인의날 기념식 및 건강100세 큰잔치 등 8개 행사 개최
충남,4992.0,경로당활성화 프로그램 보급,경로당별 노인들에게 적합한 프로그램 보급,각 읍면사무소에서 무료 빨래방운영 16개소
충남,4995.0,행복경로당 운영 프로그램지원,행복경로당에 프로그램 운영 지원,만80세 이상의 직계존속과 직계비속을 포함한 4대가 지급기준일 현재 3년 이상 계속 실거주 하는 세대에 명절에 수당 지급
충남,4998.0,노인지도자 연수,관내 경로당 회장 및 임원 집합교육,"노인들의 사회활동 참여 욕구를 충족 시키기 위하여 건전한 취미 생활, 노인건강 유지, 기타 일상생활과 관련한 학습 프로그램을 제공하는 관내 노인학교 8개소에 프로그램 운영비 지원"
충남,4999.0,노인목욕비 지원,기초수급자 70세 이상 어르신에게 목욕권 지급,5월 어버이날 기념행사 개최
충남,5005.0,장수수당 지원,85세 이상 어르신에게 수당 지급,"어버이날을 맞이하여 기념행사, 다양한 공연, 가요제 등 개최"
충남,5006.0,노인대학 운영,노인대학운영 - 5개소,음식에 따른 올바른 손질법과 실생활에 도움이 되는 국반찬등의 요리 실시
충남,5007.0,노인행사비 지원,노인의날 기념식 및 건강100세 큰잔치 등 8개 행사 개최,태극권 지도자 양성과정을 수료한 지도자들이 행복경로당을 방문하여 건강체조 등 건강 프로그램 지원
충남,5009.0,사랑의 빨래방 운영,각 읍면사무소에서 무료 빨래방운영 16개소,어르신 건강증진강좌 프로그램 운영
충남,5011.0,노인취업(노인일자리)지원센 터 지원,"구직희망 노인의 상담 취업알선, 연계 조정 및 사후관리",만85세 이상 장수노인에게 월5만원 지원
충남,5012.0,효행수당 지원,만80세 이상의 직계존속과 직계비속을 포함한 4대가 지급기준일 현재 3년 이상 계속 실거주 하는 세대에 명절에 수당 지급,"만75세 이상 노인들에게 5,000원권 연16매 지원"
충남,5013.0,대한노인회 읍 면 분회 운영비 지원,각 읍면 경로당분회에 운영비 지원,만90세 이상 노인들에게 본인부담금 지원
충남,5015.0,노인학교 프로그램 지원,"노인들의 사회활동 참여 욕구를 충족 시키기 위하여 건전한 취미 생활, 노인건강 유지, 기타 일상생활과 관련한 학습 프로그램을 제공하는 관내 노인학교 8개소에 프로그램 운영비 지원",치매걱정 없는 마을 운영 (1개마을/11회/315명)
충남,5016.0,어버이날 기념 행사 지원,5월 어버이날 기념행사 개최,"경로당 운영비, 보수 및 기능보강 지원"
충남,5018.0,서천 복지마을 운영,복지마을 유지관리 및 노인건강체육시설 운영,65세 이상 어르신 대상 일자리 제공
충남,5027.0,노인 구강보건사업,"경로당 및 유관기관을 이용하는 노인을 대상으로 구강건강관리 구강보건교육, 불소양치, 불소겔도포, 치면세균막 관리 등",85세 노인 부양자에 수당 지원
충남,5028.0,장수수당,만85세 이상 장수노인에게 월5만원 지원,노인대학 운영 및 프로그램 강사료
충남,5029.0,노인 목욕비 및 이미용비 지원,"만75세 이상 노인들에게 5,000원권 연16매 지원",노인회 상근종사자 인건비 및 일반운영비 지원
충남,5030.0,노인장기요양보험 본인일부담금 지원,만90세 이상 노인들에게 본인부담금 지원,노인의 날 기념행사 추진
충남,5032.0,은빛희망드림타운 치매걱정없는 마을운영,치매걱정 없는 마을 운영 (1개마을/11회/315명),지회장기 및 도 연합회 대회 참가
충남,5035.0,실버봉사대 운영,65세 이상 어르신 대상 일자리 제공,경로당 냉온수기 필터 교체 지원
충남,5041.0,어르신봉양수당,85세 노인 부양자에 수당 지원,어버이날기념행사 및 경로잔치
충남,5053.0,노인종합복지관 건립,급속한 고령화에 따른 노인인구 증가 및 복지수요 증가에 대응 노인여가 활동 공간 마련,"3세대로 구성된 하모니자원봉사자가 어린이집, 유치원 등에서 봉사활동 지원"
충남,5054.0,대한노인회 태안군지회 운영 지원,"노인지회 및 분회 운영관리, 노인여가활용 프로그램의 개발과 보급 등",65세 이상 노인 및 노인 대상 프로그램 지원
충남,5065.0,고령보행자 교통사고 감소,사고위험구간 노인보호구역 지정 및 과속 방지턱 설치 등,3자녀 이상 다자녀 모범가정 5가정 표창
